5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
-0.054857143,-0.077647059,-0.164,-0.216,-0.288,-0.410666667,High,,,0.003009306,0.006029066,0.026896,0.046656,0.082944,0.168647111
-0.057142857,-0.08,-0.164,-0.216,-0.292571429,-0.416,High,,,0.003265306,0.0064,0.026896,0.046656,0.085598041,0.173056
-0.057142857,-0.082352941,-0.168,-0.22,-0.297142857,-0.421333333,High,,,0.003265306,0.006782007,0.028224,0.0484,0.088293877,0.177521777
-0.057142857,-0.082352941,-0.168,-0.224,-0.297142857,-0.426666667,High,,,0.003265306,0.006782007,0.028224,0.050176,0.088293877,0.182044445
-0.059428571,-0.082352941,-0.168,-0.224,-0.301714286,-0.426666667,High,,,0.003531755,0.006782007,0.028224,0.050176,0.09103151,0.182044445
-0.059428571,-0.082352941,-0.172,-0.228,-0.306285714,-0.426666667,High,,,0.003531755,0.006782007,0.029584,0.051984,0.093810939,0.182044445
-0.059428571,-0.082352941,-0.176,-0.232,-0.310857143,-0.426666667,High,,,0.003531755,0.006782007,0.030976,0.053824,0.096632163,0.182044445
-0.061714286,-0.082352941,-0.18,-0.236,-0.315428571,-0.426666667,High,,,0.003808653,0.006782007,0.0324,0.055696,0.099495183,0.182044445
-0.064,-0.084705882,-0.184,-0.236,-0.32,-0.426666667,High,,,0.004096,0.007175086,0.033856,0.055696,0.1024,0.182044445
-0.064,-0.087058824,-0.184,-0.24,-0.32,-0.432,High,,,0.004096,0.007579239,0.033856,0.0576,0.1024,0.186624
-0.066285714,-0.087058824,-0.188,-0.24,-0.32,-0.432,High,,,0.004393796,0.007579239,0.035344,0.0576,0.1024,0.186624
-0.068571429,-0.089411765,-0.192,-0.24,-0.32,-0.437333333,High,,,0.004702041,0.007994464,0.036864,0.0576,0.1024,0.191260444
-0.068571429,-0.091764706,-0.192,-0.244,-0.32,-0.442666667,High,,,0.004702041,0.008420761,0.036864,0.059536,0.1024,0.195953778
-0.068571429,-0.091764706,-0.196,-0.244,-0.32,-0.453333333,High,,,0.004702041,0.008420761,0.038416,0.059536,0.1024,0.205511111
-0.068571429,-0.091764706,-0.2,-0.248,-0.32,-0.458666667,High,,,0.004702041,0.008420761,0.04,0.061504,0.1024,0.210375111
-0.068571429,-0.094117647,-0.2,-0.252,-0.324571429,-0.469333333,High,,,0.004702041,0.008858131,0.04,0.063504,0.105346613,0.220273777
-0.068571429,-0.094117647,-0.2,-0.256,-0.329142857,-0.474666667,High,,,0.004702041,0.008858131,0.04,0.065536,0.10833502,0.225308445
-0.068571429,-0.094117647,-0.2,-0.256,-0.333714286,-0.48,High,,,0.004702041,0.008858131,0.04,0.065536,0.111365225,0.2304
-0.068571429,-0.094117647,-0.204,-0.264,-0.338285714,-0.485333333,High,,,0.004702041,0.008858131,0.041616,0.069696,0.114437224,0.235548444
-0.070857143,-0.094117647,-0.204,-0.268,-0.342857143,-0.485333333,High,,,0.005020735,0.008858131,0.041616,0.071824,0.117551021,0.235548444
-0.070857143,-0.094117647,-0.208,-0.272,-0.347428571,-0.485333333,High,,,0.005020735,0.008858131,0.043264,0.073984,0.120706612,0.235548444
-0.073142857,-0.094117647,-0.212,-0.272,-0.352,-0.490666667,High,,,0.005349878,0.008858131,0.044944,0.073984,0.123904,0.240753778
-0.075428571,-0.094117647,-0.216,-0.276,-0.356571429,-0.496,High,,,0.005689469,0.008858131,0.046656,0.076176,0.127143184,0.246016
-0.077714286,-0.096470588,-0.216,-0.276,-0.361142857,-0.496,High,,,0.00603951,0.009306574,0.046656,0.076176,0.130424163,0.246016
-0.075428571,-0.098823529,-0.22,-0.276,-0.361142857,-0.501333333,High,,,0.005689469,0.00976609,0.0484,0.076176,0.130424163,0.251335111
-0.077714286,-0.101176471,-0.22,-0.28,-0.361142857,-0.506666667,High,,,0.00603951,0.010236678,0.0484,0.0784,0.130424163,0.256711111
-0.077714286,-0.103529412,-0.22,-0.284,-0.361142857,-0.506666667,High,,,0.00603951,0.010718339,0.0484,0.080656,0.130424163,0.256711111
-0.077714286,-0.105882353,-0.224,-0.284,-0.361142857,-0.512,High,,,0.00603951,0.011211073,0.050176,0.080656,0.130424163,0.262144
-0.077714286,-0.108235294,-0.228,-0.284,-0.361142857,-0.517333333,High,,,0.00603951,0.011714879,0.051984,0.080656,0.130424163,0.267633777
-0.08,-0.108235294,-0.232,-0.292,-0.365714286,-0.522666667,High,,,0.0064,0.011714879,0.053824,0.085264,0.133746939,0.273180445
-0.08,-0.110588235,-0.236,-0.292,-0.370285714,-0.528,High,,,0.0064,0.012229758,0.055696,0.085264,0.13711151,0.278784
-0.082285714,-0.112941176,-0.24,-0.296,-0.374857143,-0.533333333,High,,,0.006770939,0.012755709,0.0576,0.087616,0.140517878,0.284444444
-0.084571429,-0.115294118,-0.24,-0.3,-0.379428571,-0.533333333,High,,,0.007152327,0.013292734,0.0576,0.09,0.14396604,0.284444444
-0.086857143,-0.115294118,-0.24,-0.308,-0.384,-0.538666667,High,,,0.007544163,0.013292734,0.0576,0.094864,0.147456,0.290161778
-0.089142857,-0.117647059,-0.24,-0.308,-0.393142857,-0.538666667,High,,,0.007946449,0.01384083,0.0576,0.094864,0.154561306,0.290161778
-0.091428571,-0.117647059,-0.24,-0.312,-0.393142857,-0.538666667,High,,,0.008359184,0.01384083,0.0576,0.097344,0.154561306,0.290161778
-0.091428571,-0.117647059,-0.24,-0.316,-0.397714286,-0.538666667,High,,,0.008359184,0.01384083,0.0576,0.099856,0.158176653,0.290161778
-0.091428571,-0.117647059,-0.24,-0.32,-0.402285714,-0.544,High,,,0.008359184,0.01384083,0.0576,0.1024,0.161833796,0.295936
-0.091428571,-0.117647059,-0.24,-0.32,-0.406857143,-0.538666667,High,,,0.008359184,0.01384083,0.0576,0.1024,0.165532735,0.290161778
-0.091428571,-0.12,-0.24,-0.32,-0.406857143,-0.544,High,,,0.008359184,0.0144,0.0576,0.1024,0.165532735,0.295936
-0.091428571,-0.12,-0.244,-0.32,-0.411428571,-0.549333333,High,,,0.008359184,0.0144,0.059536,0.1024,0.169273469,0.301767111
-0.091428571,-0.12,-0.248,-0.32,-0.411428571,-0.554666667,High,,,0.008359184,0.0144,0.061504,0.1024,0.169273469,0.307655111
-0.091428571,-0.122352941,-0.252,-0.324,-0.411428571,-0.554666667,High,,,0.008359184,0.014970242,0.063504,0.104976,0.169273469,0.307655111
-0.091428571,-0.124705882,-0.26,-0.324,-0.411428571,-0.565333333,High,,,0.008359184,0.015551557,0.0676,0.104976,0.169273469,0.319601777
-0.091428571,-0.124705882,-0.268,-0.328,-0.411428571,-0.565333333,High,,,0.008359184,0.015551557,0.071824,0.107584,0.169273469,0.319601777
-0.091428571,-0.129411765,-0.272,-0.332,-0.411428571,-0.570666667,High,,,0.008359184,0.016747405,0.073984,0.110224,0.169273469,0.325660445
-0.091428571,-0.134117647,-0.276,-0.336,-0.416,-0.576,High,,,0.008359184,0.017987543,0.076176,0.112896,0.173056,0.331776
-0.093714286,-0.136470588,-0.28,-0.336,-0.420571429,-0.581333333,High,,,0.008782367,0.018624221,0.0784,0.112896,0.176880327,0.337948444
-0.096,-0.136470588,-0.28,-0.34,-0.425142857,-0.581333333,High,,,0.009216,0.018624221,0.0784,0.1156,0.180746449,0.337948444
-0.098285714,-0.138823529,-0.28,-0.34,-0.429714286,-0.586666667,High,,,0.009660082,0.019271972,0.0784,0.1156,0.184654368,0.344177778
-0.100571429,-0.138823529,-0.28,-0.34,-0.434285714,-0.586666667,High,,,0.010114612,0.019271972,0.0784,0.1156,0.188604081,0.344177778
-0.105142857,-0.138823529,-0.28,-0.344,-0.434285714,-0.581333333,High,,,0.01105502,0.019271972,0.0784,0.118336,0.188604081,0.337948444
-0.107428571,-0.138823529,-0.28,-0.348,-0.434285714,-0.581333333,High,,,0.011540898,0.019271972,0.0784,0.121104,0.188604081,0.337948444
-0.107428571,-0.141176471,-0.284,-0.352,-0.438857143,-0.581333333,High,,,0.011540898,0.019930796,0.080656,0.123904,0.192595592,0.337948444
-0.107428571,-0.141176471,-0.284,-0.356,-0.443428571,-0.581333333,High,,,0.011540898,0.019930796,0.080656,0.126736,0.196628898,0.337948444
-0.107428571,-0.141176471,-0.284,-0.356,-0.443428571,-0.581333333,High,,,0.011540898,0.019930796,0.080656,0.126736,0.196628898,0.337948444
-0.107428571,-0.141176471,-0.284,-0.356,-0.443428571,-0.586666667,High,,,0.011540898,0.019930796,0.080656,0.126736,0.196628898,0.344177778
-0.107428571,-0.141176471,-0.284,-0.356,-0.448,-0.586666667,High,,,0.011540898,0.019930796,0.080656,0.126736,0.200704,0.344177778
-0.109714286,-0.141176471,-0.28,-0.356,-0.443428571,-0.586666667,High,,,0.012037225,0.019930796,0.0784,0.126736,0.196628898,0.344177778
-0.112,-0.141176471,-0.284,-0.356,-0.443428571,-0.586666667,High,,,0.012544,0.019930796,0.080656,0.126736,0.196628898,0.344177778
-0.114285714,-0.141176471,-0.288,-0.36,-0.448,-0.586666667,High,,,0.013061224,0.019930796,0.082944,0.1296,0.200704,0.344177778
-0.114285714,-0.141176471,-0.292,-0.36,-0.452571429,-0.586666667,High,,,0.013061224,0.019930796,0.085264,0.1296,0.204820898,0.344177778
-0.114285714,-0.141176471,-0.296,-0.36,-0.452571429,-0.592,High,,,0.013061224,0.019930796,0.087616,0.1296,0.204820898,0.350464
-0.114285714,-0.143529412,-0.3,-0.36,-0.457142857,-0.597333333,High,,,0.013061224,0.020600692,0.09,0.1296,0.208979592,0.356807111
-0.114285714,-0.143529412,-0.3,-0.36,-0.457142857,-0.597333333,High,,,0.013061224,0.020600692,0.09,0.1296,0.208979592,0.356807111
-0.114285714,-0.143529412,-0.304,-0.36,-0.457142857,-0.602666667,High,,,0.013061224,0.020600692,0.092416,0.1296,0.208979592,0.363207112
-0.114285714,-0.143529412,-0.308,-0.364,-0.457142857,-0.602666667,High,,,0.013061224,0.020600692,0.094864,0.132496,0.208979592,0.363207112
-0.114285714,-0.143529412,-0.308,-0.364,-0.457142857,-0.602666667,High,,,0.013061224,0.020600692,0.094864,0.132496,0.208979592,0.363207112
-0.114285714,-0.143529412,-0.308,-0.364,-0.457142857,-0.597333333,High,,,0.013061224,0.020600692,0.094864,0.132496,0.208979592,0.356807111
-0.114285714,-0.143529412,-0.312,-0.364,-0.457142857,-0.597333333,High,,,0.013061224,0.020600692,0.097344,0.132496,0.208979592,0.356807111
-0.114285714,-0.145882353,-0.312,-0.364,-0.457142857,-0.597333333,High,,,0.013061224,0.021281661,0.097344,0.132496,0.208979592,0.356807111
-0.114285714,-0.148235294,-0.312,-0.36,-0.457142857,-0.597333333,High,,,0.013061224,0.021973702,0.097344,0.1296,0.208979592,0.356807111
-0.114285714,-0.150588235,-0.316,-0.364,-0.457142857,-0.592,High,,,0.013061224,0.022676817,0.099856,0.132496,0.208979592,0.350464
-0.114285714,-0.150588235,-0.32,-0.364,-0.457142857,-0.592,High,,,0.013061224,0.022676817,0.1024,0.132496,0.208979592,0.350464
-0.114285714,-0.150588235,-0.316,-0.364,-0.457142857,-0.592,High,,,0.013061224,0.022676817,0.099856,0.132496,0.208979592,0.350464
-0.114285714,-0.150588235,-0.316,-0.364,-0.457142857,-0.586666667,High,,,0.013061224,0.022676817,0.099856,0.132496,0.208979592,0.344177778
-0.114285714,-0.148235294,-0.316,-0.364,-0.457142857,-0.592,High,,,0.013061224,0.021973702,0.099856,0.132496,0.208979592,0.350464
-0.114285714,-0.145882353,-0.316,-0.36,-0.457142857,-0.592,High,,,0.013061224,0.021281661,0.099856,0.1296,0.208979592,0.350464
-0.114285714,-0.145882353,-0.316,-0.36,-0.457142857,-0.592,High,,,0.013061224,0.021281661,0.099856,0.1296,0.208979592,0.350464
-0.114285714,-0.145882353,-0.316,-0.36,-0.457142857,-0.592,High,,,0.013061224,0.021281661,0.099856,0.1296,0.208979592,0.350464
-0.114285714,-0.143529412,-0.316,-0.36,-0.457142857,-0.592,High,,,0.013061224,0.020600692,0.099856,0.1296,0.208979592,0.350464
-0.114285714,-0.145882353,-0.316,-0.36,-0.457142857,-0.586666667,High,,,0.013061224,0.021281661,0.099856,0.1296,0.208979592,0.344177778
-0.114285714,-0.145882353,-0.316,-0.364,-0.457142857,-0.586666667,High,,,0.013061224,0.021281661,0.099856,0.132496,0.208979592,0.344177778
-0.114285714,-0.145882353,-0.316,-0.364,-0.457142857,-0.586666667,High,,,0.013061224,0.021281661,0.099856,0.132496,0.208979592,0.344177778
-0.114285714,-0.148235294,-0.32,-0.364,-0.457142857,-0.586666667,High,,,0.013061224,0.021973702,0.1024,0.132496,0.208979592,0.344177778
-0.114285714,-0.150588235,-0.32,-0.364,-0.457142857,-0.586666667,High,,,0.013061224,0.022676817,0.1024,0.132496,0.208979592,0.344177778
-0.116571429,-0.152941176,-0.316,-0.364,-0.457142857,-0.581333333,High,,,0.013588898,0.023391003,0.099856,0.132496,0.208979592,0.337948444
-0.116571429,-0.155294118,-0.316,-0.36,-0.457142857,-0.576,High,,,0.013588898,0.024116263,0.099856,0.1296,0.208979592,0.331776
-0.118857143,-0.155294118,-0.316,-0.36,-0.457142857,-0.576,High,,,0.01412702,0.024116263,0.099856,0.1296,0.208979592,0.331776
-0.118857143,-0.155294118,-0.316,-0.36,-0.457142857,-0.570666667,High,,,0.01412702,0.024116263,0.099856,0.1296,0.208979592,0.325660445
-0.118857143,-0.157647059,-0.312,-0.36,-0.452571429,-0.565333333,High,,,0.01412702,0.024852595,0.097344,0.1296,0.204820898,0.319601777
-0.118857143,-0.152941176,-0.316,-0.356,-0.452571429,-0.565333333,High,,,0.01412702,0.023391003,0.099856,0.126736,0.204820898,0.319601777
-0.118857143,-0.152941176,-0.316,-0.356,-0.443428571,-0.565333333,High,,,0.01412702,0.023391003,0.099856,0.126736,0.196628898,0.319601777
-0.116571429,-0.152941176,-0.312,-0.356,-0.438857143,-0.56,High,,,0.013588898,0.023391003,0.097344,0.126736,0.192595592,0.3136
-0.118857143,-0.152941176,-0.308,-0.356,-0.434285714,-0.56,High,,,0.01412702,0.023391003,0.094864,0.126736,0.188604081,0.3136
-0.118857143,-0.150588235,-0.308,-0.352,-0.434285714,-0.56,High,,,0.01412702,0.022676817,0.094864,0.123904,0.188604081,0.3136
-0.118857143,-0.152941176,-0.304,-0.356,-0.429714286,-0.565333333,High,,,0.01412702,0.023391003,0.092416,0.126736,0.184654368,0.319601777
-0.121142857,-0.150588235,-0.3,-0.352,-0.434285714,-0.565333333,High,,,0.014675592,0.022676817,0.09,0.123904,0.188604081,0.319601777
-0.121142857,-0.148235294,-0.3,-0.348,-0.434285714,-0.56,High,,,0.014675592,0.021973702,0.09,0.121104,0.188604081,0.3136
-0.118857143,-0.148235294,-0.304,-0.344,-0.434285714,-0.554666667,High,,,0.01412702,0.021973702,0.092416,0.118336,0.188604081,0.307655111
-0.118857143,-0.148235294,-0.304,-0.344,-0.434285714,-0.549333333,High,,,0.01412702,0.021973702,0.092416,0.118336,0.188604081,0.301767111
-0.116571429,-0.145882353,-0.304,-0.34,-0.434285714,-0.544,High,,,0.013588898,0.021281661,0.092416,0.1156,0.188604081,0.295936
-0.114285714,-0.148235294,-0.304,-0.34,-0.429714286,-0.544,High,,,0.013061224,0.021973702,0.092416,0.1156,0.184654368,0.295936
-0.114285714,-0.150588235,-0.304,-0.34,-0.429714286,-0.544,High,,,0.013061224,0.022676817,0.092416,0.1156,0.184654368,0.295936
-0.116571429,-0.150588235,-0.3,-0.34,-0.429714286,-0.544,High,,,0.013588898,0.022676817,0.09,0.1156,0.184654368,0.295936
-0.116571429,-0.150588235,-0.3,-0.34,-0.425142857,-0.544,High,,,0.013588898,0.022676817,0.09,0.1156,0.180746449,0.295936
-0.118857143,-0.150588235,-0.3,-0.336,-0.420571429,-0.538666667,High,,,0.01412702,0.022676817,0.09,0.112896,0.176880327,0.290161778
-0.121142857,-0.150588235,-0.3,-0.336,-0.420571429,-0.533333333,High,,,0.014675592,0.022676817,0.09,0.112896,0.176880327,0.284444444
-0.123428571,-0.150588235,-0.3,-0.332,-0.420571429,-0.533333333,High,,,0.015234612,0.022676817,0.09,0.110224,0.176880327,0.284444444
-0.121142857,-0.150588235,-0.296,-0.332,-0.416,-0.533333333,High,,,0.014675592,0.022676817,0.087616,0.110224,0.173056,0.284444444
-0.121142857,-0.148235294,-0.296,-0.328,-0.416,-0.533333333,High,,,0.014675592,0.021973702,0.087616,0.107584,0.173056,0.284444444
-0.118857143,-0.150588235,-0.292,-0.328,-0.416,-0.533333333,High,,,0.01412702,0.022676817,0.085264,0.107584,0.173056,0.284444444
-0.118857143,-0.148235294,-0.292,-0.324,-0.416,-0.533333333,High,,,0.01412702,0.021973702,0.085264,0.104976,0.173056,0.284444444
-0.118857143,-0.145882353,-0.288,-0.324,-0.411428571,-0.533333333,High,,,0.01412702,0.021281661,0.082944,0.104976,0.169273469,0.284444444
-0.118857143,-0.143529412,-0.288,-0.32,-0.411428571,-0.533333333,High,,,0.01412702,0.020600692,0.082944,0.1024,0.169273469,0.284444444
-0.121142857,-0.145882353,-0.284,-0.32,-0.411428571,-0.528,High,,,0.014675592,0.021281661,0.080656,0.1024,0.169273469,0.278784
-0.121142857,-0.143529412,-0.284,-0.32,-0.411428571,-0.528,High,,,0.014675592,0.020600692,0.080656,0.1024,0.169273469,0.278784
-0.118857143,-0.145882353,-0.28,-0.32,-0.411428571,-0.528,High,,,0.01412702,0.021281661,0.0784,0.1024,0.169273469,0.278784
-0.116571429,-0.148235294,-0.28,-0.32,-0.411428571,-0.528,High,,,0.013588898,0.021973702,0.0784,0.1024,0.169273469,0.278784
-0.116571429,-0.150588235,-0.28,-0.32,-0.411428571,-0.522666667,High,,,0.013588898,0.022676817,0.0784,0.1024,0.169273469,0.273180445
-0.114285714,-0.150588235,-0.28,-0.32,-0.411428571,-0.522666667,High,,,0.013061224,0.022676817,0.0784,0.1024,0.169273469,0.273180445
-0.114285714,-0.150588235,-0.28,-0.32,-0.411428571,-0.522666667,High,,,0.013061224,0.022676817,0.0784,0.1024,0.169273469,0.273180445
-0.116571429,-0.148235294,-0.284,-0.32,-0.411428571,-0.522666667,High,,,0.013588898,0.021973702,0.080656,0.1024,0.169273469,0.273180445
-0.118857143,-0.148235294,-0.284,-0.32,-0.411428571,-0.522666667,High,,,0.01412702,0.021973702,0.080656,0.1024,0.169273469,0.273180445
-0.118857143,-0.148235294,-0.284,-0.32,-0.411428571,-0.522666667,High,,,0.01412702,0.021973702,0.080656,0.1024,0.169273469,0.273180445
-0.118857143,-0.145882353,-0.284,-0.32,-0.411428571,-0.522666667,High,,,0.01412702,0.021281661,0.080656,0.1024,0.169273469,0.273180445
-0.118857143,-0.148235294,-0.284,-0.32,-0.411428571,-0.522666667,High,,,0.01412702,0.021973702,0.080656,0.1024,0.169273469,0.273180445
-0.116571429,-0.148235294,-0.28,-0.32,-0.411428571,-0.517333333,High,,,0.013588898,0.021973702,0.0784,0.1024,0.169273469,0.267633777
-0.116571429,-0.148235294,-0.28,-0.32,-0.411428571,-0.512,High,,,0.013588898,0.021973702,0.0784,0.1024,0.169273469,0.262144
-0.118857143,-0.145882353,-0.28,-0.32,-0.411428571,-0.512,High,,,0.01412702,0.021281661,0.0784,0.1024,0.169273469,0.262144
-0.121142857,-0.148235294,-0.28,-0.32,-0.411428571,-0.512,High,,,0.014675592,0.021973702,0.0784,0.1024,0.169273469,0.262144
-0.123428571,-0.148235294,-0.28,-0.32,-0.411428571,-0.506666667,High,,,0.015234612,0.021973702,0.0784,0.1024,0.169273469,0.256711111
-0.125714286,-0.148235294,-0.28,-0.32,-0.411428571,-0.506666667,High,,,0.015804082,0.021973702,0.0784,0.1024,0.169273469,0.256711111
-0.125714286,-0.145882353,-0.28,-0.32,-0.406857143,-0.506666667,High,,,0.015804082,0.021281661,0.0784,0.1024,0.165532735,0.256711111
-0.123428571,-0.148235294,-0.28,-0.32,-0.406857143,-0.506666667,High,,,0.015234612,0.021973702,0.0784,0.1024,0.165532735,0.256711111
-0.123428571,-0.148235294,-0.28,-0.32,-0.406857143,-0.506666667,High,,,0.015234612,0.021973702,0.0784,0.1024,0.165532735,0.256711111
-0.123428571,-0.148235294,-0.28,-0.32,-0.406857143,-0.506666667,High,,,0.015234612,0.021973702,0.0784,0.1024,0.165532735,0.256711111
-0.123428571,-0.150588235,-0.28,-0.32,-0.402285714,-0.512,High,,,0.015234612,0.022676817,0.0784,0.1024,0.161833796,0.262144
-0.123428571,-0.152941176,-0.28,-0.32,-0.402285714,-0.517333333,High,,,0.015234612,0.023391003,0.0784,0.1024,0.161833796,0.267633777
-0.125714286,-0.152941176,-0.28,-0.32,-0.397714286,-0.517333333,High,,,0.015804082,0.023391003,0.0784,0.1024,0.158176653,0.267633777
-0.125714286,-0.152941176,-0.28,-0.32,-0.397714286,-0.517333333,High,,,0.015804082,0.023391003,0.0784,0.1024,0.158176653,0.267633777
-0.125714286,-0.152941176,-0.28,-0.32,-0.397714286,-0.517333333,High,,,0.015804082,0.023391003,0.0784,0.1024,0.158176653,0.267633777
-0.128,-0.152941176,-0.28,-0.32,-0.397714286,-0.512,High,,,0.016384,0.023391003,0.0784,0.1024,0.158176653,0.262144
-0.128,-0.152941176,-0.28,-0.32,-0.402285714,-0.512,High,,,0.016384,0.023391003,0.0784,0.1024,0.161833796,0.262144
-0.130285714,-0.152941176,-0.28,-0.32,-0.406857143,-0.512,High,,,0.016974367,0.023391003,0.0784,0.1024,0.165532735,0.262144
-0.132571429,-0.155294118,-0.284,-0.32,-0.402285714,-0.512,High,,,0.017575184,0.024116263,0.080656,0.1024,0.161833796,0.262144
-0.134857143,-0.157647059,-0.284,-0.32,-0.397714286,-0.512,High,,,0.018186449,0.024852595,0.080656,0.1024,0.158176653,0.262144
-0.134857143,-0.16,-0.284,-0.32,-0.402285714,-0.517333333,High,,,0.018186449,0.0256,0.080656,0.1024,0.161833796,0.267633777
-0.137142857,-0.162352941,-0.284,-0.32,-0.402285714,-0.512,High,,,0.018808163,0.026358477,0.080656,0.1024,0.161833796,0.262144
-0.137142857,-0.164705882,-0.288,-0.324,-0.402285714,-0.512,High,,,0.018808163,0.027128028,0.082944,0.104976,0.161833796,0.262144
-0.137142857,-0.164705882,-0.288,-0.324,-0.406857143,-0.512,High,,,0.018808163,0.027128028,0.082944,0.104976,0.165532735,0.262144
-0.137142857,-0.164705882,-0.292,-0.324,-0.411428571,-0.512,High,,,0.018808163,0.027128028,0.085264,0.104976,0.169273469,0.262144
-0.137142857,-0.164705882,-0.292,-0.328,-0.411428571,-0.512,High,,,0.018808163,0.027128028,0.085264,0.107584,0.169273469,0.262144
-0.137142857,-0.164705882,-0.292,-0.332,-0.411428571,-0.512,High,,,0.018808163,0.027128028,0.085264,0.110224,0.169273469,0.262144
-0.137142857,-0.164705882,-0.296,-0.328,-0.411428571,-0.512,High,,,0.018808163,0.027128028,0.087616,0.107584,0.169273469,0.262144
-0.137142857,-0.164705882,-0.3,-0.328,-0.411428571,-0.517333333,High,,,0.018808163,0.027128028,0.09,0.107584,0.169273469,0.267633777
-0.137142857,-0.164705882,-0.3,-0.332,-0.411428571,-0.522666667,High,,,0.018808163,0.027128028,0.09,0.110224,0.169273469,0.273180445
-0.137142857,-0.164705882,-0.304,-0.332,-0.411428571,-0.522666667,High,,,0.018808163,0.027128028,0.092416,0.110224,0.169273469,0.273180445
-0.137142857,-0.164705882,-0.308,-0.332,-0.411428571,-0.528,High,,,0.018808163,0.027128028,0.094864,0.110224,0.169273469,0.278784
-0.137142857,-0.164705882,-0.304,-0.336,-0.411428571,-0.533333333,High,,,0.018808163,0.027128028,0.092416,0.112896,0.169273469,0.284444444
-0.137142857,-0.164705882,-0.304,-0.344,-0.411428571,-0.533333333,High,,,0.018808163,0.027128028,0.092416,0.118336,0.169273469,0.284444444
-0.137142857,-0.167058824,-0.304,-0.344,-0.411428571,-0.533333333,High,,,0.018808163,0.027908651,0.092416,0.118336,0.169273469,0.284444444
-0.137142857,-0.167058824,-0.304,-0.348,-0.411428571,-0.533333333,High,,,0.018808163,0.027908651,0.092416,0.121104,0.169273469,0.284444444
-0.139428571,-0.167058824,-0.308,-0.352,-0.411428571,-0.528,High,,,0.019440326,0.027908651,0.094864,0.123904,0.169273469,0.278784
-0.139428571,-0.167058824,-0.308,-0.352,-0.411428571,-0.528,High,,,0.019440326,0.027908651,0.094864,0.123904,0.169273469,0.278784
-0.139428571,-0.167058824,-0.304,-0.348,-0.411428571,-0.528,High,,,0.019440326,0.027908651,0.092416,0.121104,0.169273469,0.278784
-0.139428571,-0.164705882,-0.308,-0.348,-0.411428571,-0.528,High,,,0.019440326,0.027128028,0.094864,0.121104,0.169273469,0.278784
-0.139428571,-0.167058824,-0.312,-0.348,-0.411428571,-0.528,High,,,0.019440326,0.027908651,0.097344,0.121104,0.169273469,0.278784
-0.139428571,-0.167058824,-0.308,-0.348,-0.411428571,-0.533333333,High,,,0.019440326,0.027908651,0.094864,0.121104,0.169273469,0.284444444
-0.141714286,-0.167058824,-0.312,-0.352,-0.411428571,-0.533333333,High,,,0.020082939,0.027908651,0.097344,0.123904,0.169273469,0.284444444
-0.144,-0.169411765,-0.312,-0.356,-0.411428571,-0.533333333,High,,,0.020736,0.028700346,0.097344,0.126736,0.169273469,0.284444444
-0.146285714,-0.171764706,-0.312,-0.36,-0.411428571,-0.528,High,,,0.02139951,0.029503114,0.097344,0.1296,0.169273469,0.278784
-0.148571429,-0.169411765,-0.312,-0.36,-0.411428571,-0.528,High,,,0.02207347,0.028700346,0.097344,0.1296,0.169273469,0.278784
-0.150857143,-0.171764706,-0.312,-0.36,-0.411428571,-0.528,High,,,0.022757878,0.029503114,0.097344,0.1296,0.169273469,0.278784
-0.150857143,-0.174117647,-0.312,-0.36,-0.411428571,-0.528,High,,,0.022757878,0.030316955,0.097344,0.1296,0.169273469,0.278784
-0.150857143,-0.174117647,-0.316,-0.36,-0.416,-0.528,High,,,0.022757878,0.030316955,0.099856,0.1296,0.173056,0.278784
-0.148571429,-0.174117647,-0.316,-0.36,-0.416,-0.538666667,High,,,0.02207347,0.030316955,0.099856,0.1296,0.173056,0.290161778
-0.148571429,-0.176470588,-0.316,-0.36,-0.425142857,-0.538666667,High,,,0.02207347,0.031141868,0.099856,0.1296,0.180746449,0.290161778
-0.146285714,-0.174117647,-0.32,-0.36,-0.429714286,-0.538666667,High,,,0.02139951,0.030316955,0.1024,0.1296,0.184654368,0.290161778
-0.146285714,-0.174117647,-0.32,-0.36,-0.429714286,-0.538666667,High,,,0.02139951,0.030316955,0.1024,0.1296,0.184654368,0.290161778
-0.146285714,-0.176470588,-0.32,-0.36,-0.425142857,-0.538666667,High,,,0.02139951,0.031141868,0.1024,0.1296,0.180746449,0.290161778
-0.148571429,-0.176470588,-0.32,-0.356,-0.425142857,-0.533333333,High,,,0.02207347,0.031141868,0.1024,0.126736,0.180746449,0.284444444
-0.148571429,-0.176470588,-0.32,-0.352,-0.416,-0.533333333,High,,,0.02207347,0.031141868,0.1024,0.123904,0.173056,0.284444444
-0.148571429,-0.178823529,-0.32,-0.352,-0.416,-0.533333333,High,,,0.02207347,0.031977855,0.1024,0.123904,0.173056,0.284444444
-0.148571429,-0.178823529,-0.32,-0.352,-0.420571429,-0.533333333,High,,,0.02207347,0.031977855,0.1024,0.123904,0.176880327,0.284444444
-0.148571429,-0.176470588,-0.32,-0.352,-0.425142857,-0.533333333,High,,,0.02207347,0.031141868,0.1024,0.123904,0.180746449,0.284444444
-0.148571429,-0.176470588,-0.32,-0.356,-0.425142857,-0.533333333,High,,,0.02207347,0.031141868,0.1024,0.126736,0.180746449,0.284444444
