5kV,10kV,15kV,20kV,25kV,30kV,Contamination_Rate,,,5_s,10_s,15_s,20_s,25_s,30_s
0.003333333,0.004,0.093333333,0.14,0.192,0.217001326,Very_Low,,,1.11E-05,0.000016,0.008711111,0.0196,0.036864,0.047089575
0.001666667,0.002,0.093333333,0.14,0.196,0.221349727,Very_Low,,,2.78E-06,0.000004,0.008711111,0.0196,0.038416,0.048995702
-0.001666667,-0.002,0.093333333,0.14,0.196,0.22134616,Very_Low,,,2.78E-06,0.000004,0.008711111,0.0196,0.038416,0.048994123
0.001666667,0.002,0.093333333,0.14,0.196,0.221316452,Very_Low,,,2.78E-06,0.000004,0.008711111,0.0196,0.038416,0.048980972
0.001666667,0.002,0.093333333,0.14,0.2,0.225585651,Very_Low,,,2.78E-06,0.000004,0.008711111,0.0196,0.04,0.050888886
0.001666667,0.002,0.096,0.14,0.2,0.225505043,Very_Low,,,2.78E-06,0.000004,0.009216,0.0196,0.04,0.050852524
0.001666667,0.002,0.096,0.14,0.2,0.225398104,Very_Low,,,2.78E-06,0.000004,0.009216,0.0196,0.04,0.050804305
0,0,0.096,0.16,0.2,0.225263241,Very_Low,,,0,0,0.009216,0.0256,0.04,0.050743528
0,0,0.098666667,0.14,0.2,0.225098172,Very_Low,,,0,0,0.009735111,0.0196,0.04,0.050669187
0,0,0.098666667,0.14,0.2,0.22490001,Very_Low,,,0,0,0.009735111,0.0196,0.04,0.050580014
0,0,0.096,0.16,0.2,0.224665361,Very_Low,,,0,0,0.009216,0.0256,0.04,0.050474524
-0.001666667,-0.002,0.096,0.14,0.2,0.224390449,Very_Low,,,2.78E-06,0.000004,0.009216,0.0196,0.04,0.050351074
-0.001666667,-0.002,0.096,0.14,0.2,0.224071246,Very_Low,,,2.78E-06,0.000004,0.009216,0.0196,0.04,0.050207923
-0.001666667,-0.002,0.093333333,0.14,0.2,0.223703624,Very_Low,,,2.78E-06,0.000004,0.008711111,0.0196,0.04,0.050043311
-0.003333333,-0.004,0.093333333,0.14,0.2,0.223283516,Very_Low,,,1.11E-05,0.000016,0.008711111,0.0196,0.04,0.049855529
-0.003333333,-0.004,0.093333333,0.14,0.204,0.227131397,Very_Low,,,1.11E-05,0.000016,0.008711111,0.0196,0.041616,0.051588672
-0.003333333,-0.004,0.096,0.14,0.208,0.230919484,Very_Low,,,1.11E-05,0.000016,0.009216,0.0196,0.043264,0.053323808
